routing,specialist,coverage,minilm_coverage,rumodernbert_coverage,score_mode,iid_ap,iid_delta,hard_ap,hard_delta,ood_ap,ood_delta,estimated_private_t4_seconds,estimated_private_t4_minutes,runtime_multiplier_vs_bge,specialist_overhead_seconds,iid_oracle_gain,iid_oracle_capture,hard_oracle_gain,hard_oracle_capture,ood_oracle_gain,ood_oracle_capture,runtime_basis,oof_approved
domain_conflict_rumodernbert,rumodernbert,0.05,0.0,0.05,replace,0.7797119787101445,-0.002509967472369312,0.3742772101760846,-0.0016974413832551716,0.6421241186755486,0.0008536648831045657,4837.375566965675,80.62292611609458,1.028466137968656,133.89006717073488,0.0436568273748866,-0.05749312589336622,0.024690830290946,-0.06874784538443061,0.0717356404684852,0.011900150016498376,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.05,0.0,0.05,blend_50_50,0.7823378581361776,0.00011591195366378315,0.37559025417829645,-0.0003843973810433443,0.6429225973006056,0.0016521435081615632,4837.375566965675,80.62292611609458,1.028466137968656,133.89006717073488,0.0436568273748866,0.0026550704811513855,0.024690830290946,-0.015568426679612344,0.0717356404684852,0.023030999617092436,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.05,0.0,0.05,blend_specialist_25,0.7824414840971388,0.00021953791462492322,0.3759369089605762,-3.774259876360153e-05,0.6424275918840351,0.0011571380915910146,4837.375566965675,80.62292611609458,1.028466137968656,133.89006717073488,0.0436568273748866,0.0050287189387291905,0.024690830290946,-0.0015286079211941912,0.0717356404684852,0.016130588422074058,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.1,0.0,0.1,replace,0.7825217109212289,0.00029976473871506926,0.3717689389029022,-0.004205712656437599,0.641336255617178,6.580182473392426e-05,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.004866621818801984,0.0456474090926949,-0.09213475069082623,0.0984301506203801,0.0006685128928401731,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.1,0.0,0.1,blend_50_50,0.7846009166288046,0.0023789704462907624,0.37425388429341216,-0.0017207672659276252,0.6442203400011918,0.0029498862087476985,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.038622119232003295,0.0456474090926949,-0.037696931767437485,0.0984301506203801,0.029969335515137578,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.1,0.0,0.1,blend_specialist_25,0.7837836037416618,0.0015616575591479442,0.3751890834416962,-0.0007855681176435758,0.6434847269252943,0.002214273132850275,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.0253532045944548,0.0456474090926949,-0.017209478769065402,0.0984301506203801,0.02249588280515957,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.15,0.0,0.15,replace,0.7836267684639733,0.001404822281459439,0.3704213799825264,-0.005553271576813401,0.6423553169705541,0.0010848631781100737,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,0.019865159290410387,0.0583527067769834,-0.095167334705437,0.1112594484675648,0.009750750997353194,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.15,0.0,0.15,blend_50_50,0.7859126048009533,0.003690658618439424,0.37334914616780435,-0.002625505391535443,0.6461186612637896,0.0048482074713455114,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,0.052188467046279476,0.0583527067769834,-0.044993720712387685,0.1112594484675648,0.04357569211534333,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.15,0.0,0.15,blend_specialist_25,0.7845241436946107,0.0023021975120968152,0.3746833003282059,-0.001291351231133886,0.6447886593010226,0.003518205508578509,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,0.03255466609504384,0.0583527067769834,-0.022130099912404503,0.1112594484675648,0.03162163355145665,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.2,0.0,0.2,replace,0.7794142834293887,-0.002807662753125162,0.3691180725837825,-0.006856578975557304,0.641108867585912,-0.00016158620653206057,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,-0.03656061527727122,0.0727416740298139,-0.09425929588514924,0.1181990732688544,-0.0013670683031881158,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.2,0.0,0.2,blend_50_50,0.7852902090261816,0.0030682628436677906,0.37289243465931304,-0.0030822169000267463,0.6466142107128101,0.0053437569203660384,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,0.039954078270982255,0.0727416740298139,-0.042372091942281524,0.1181990732688544,0.04520980387224512,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.2,0.0,0.2,blend_specialist_25,0.7843779896459222,0.0021560434634083636,0.37445049299472155,-0.0015241585646182387,0.6453251369195682,0.004054683127124092,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,0.028075407382531385,0.0727416740298139,-0.020953031188057993,0.1181990732688544,0.03430384871039853,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.3,0.0,0.3,replace,0.7786901206047754,-0.0035318255777384566,0.36477082015690243,-0.011203831402437359,0.63932541755198,-0.0019450362404640487,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,-0.0447672300064532,0.0881902211397032,-0.12704165221095468,0.1209489541865866,-0.0160814638997495,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.3,0.0,0.3,blend_50_50,0.7862799934819713,0.004058047299457468,0.3706871244223261,-0.005287527137013692,0.6472233974946857,0.005952943702241642,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,0.05143729010202321,0.0881902211397032,-0.05995593466805867,0.1209489541865866,0.04921864552096996,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_rumodernbert,rumodernbert,0.3,0.0,0.3,blend_specialist_25,0.7854703268714518,0.0032483806889379574,0.3735279282185565,-0.0024467233407832745,0.6460044820488047,0.004734028256360601,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,0.04117445843498428,0.0881902211397032,-0.027743703430648962,0.1209489541865866,0.03914071261052384,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.05,0.02575,0.02425,replace,0.7808498907854888,-0.0013720553970250071,0.3743862520187693,-0.0015883995405704954,0.6398282367309063,-0.0014422170615377983,4791.775802695631,79.86293004492718,1.0187712501515185,88.29030290069107,0.0538362356593528,-0.025485723142060813,0.0298063937804529,-0.0532905641745957,0.0905207863429122,-0.015932440711179528,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.05,0.02575,0.02425,blend_50_50,0.7830536978521758,0.0008317516696619842,0.3759945212325329,1.9869673193118054e-05,0.6420091508337902,0.0007386970413461036,4791.775802695631,79.86293004492718,1.0187712501515185,88.29030290069107,0.0538362356593528,0.015449662471292914,0.0298063937804529,0.0006666245282630813,0.0905207863429122,0.008160523910472455,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.05,0.02575,0.02425,blend_specialist_25,0.7828432132654031,0.0006212670828892319,0.37607501225482054,0.0001003606954807501,0.6420029379380734,0.0007324841456293196,4791.775802695631,79.86293004492718,1.0187712501515185,88.29030290069107,0.0538362356593528,0.011539942852250688,0.0298063937804529,0.0033670861433283106,0.0905207863429122,0.008091888893391979,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.1,0.0605,0.0395,replace,0.7836310639733481,0.0014091177908343022,0.3737919906454229,-0.0021826609139168895,0.6374590636550732,-0.0038113901373708625,4859.078714599024,80.98464524331708,1.0330804070323738,155.59321480408528,0.0765144037347781,0.01841637289259585,0.0546091541489795,-0.03996877351299677,0.130060055939799,-0.029304847747682376,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.1,0.0605,0.0395,blend_50_50,0.7854396396938506,0.0032176935113367167,0.37560605713766865,-0.0003685944216711423,0.6425662732035444,0.0012958194111003518,4859.078714599024,80.98464524331708,1.0330804070323738,155.59321480408528,0.0765144037347781,0.04205343509556984,0.0546091541489795,-0.006749681942803547,0.130060055939799,0.009963238918643468,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.1,0.0605,0.0395,blend_specialist_25,0.7843228955561989,0.0021009493736851015,0.37576955819148355,-0.000205093367856235,0.6426904014928252,0.001419947700381119,4859.078714599024,80.98464524331708,1.0330804070323738,155.59321480408528,0.0765144037347781,0.027458220558937152,0.0546091541489795,-0.003755659120753249,0.130060055939799,0.010917631013770832,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.15,0.094,0.056,replace,0.7839741362924673,0.001752190109953422,0.37181887917750717,-0.004155772381832623,0.6370588339529359,-0.0042116198395081295,4928.638151224266,82.14396918707111,1.0478693197712936,225.15265142932628,0.091404247235258,0.01916967934152558,0.0770788611432634,-0.053915850859659886,0.1503525071772474,-0.028011636909673475,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.15,0.094,0.056,blend_50_50,0.7864618216219229,0.004239875439409069,0.375070525914075,-0.0009041256452647639,0.6441697885221944,0.002899334729750347,4928.638151224266,82.14396918707111,1.0478693197712936,225.15265142932628,0.091404247235258,0.04638597841625889,0.0770788611432634,-0.011729878099577803,0.1503525071772474,0.0192835808606263,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.15,0.094,0.056,blend_specialist_25,0.7850975602194238,0.002875614036909946,0.37552922313239984,-0.0004454284269399533,0.6439377267633614,0.0026672729709172893,4928.638151224266,82.14396918707111,1.0478693197712936,225.15265142932628,0.091404247235258,0.03146039843759815,0.0770788611432634,-0.005778866220039931,0.1503525071772474,0.01774012965259633,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.2,0.12391666666666666,0.07608333333333334,replace,0.7814843536830978,-0.0007375924994160732,0.3711616386828352,-0.0048130128765045965,0.6340306646508939,-0.0072397891415502125,5004.666292052135,83.41110486753558,1.0640335326366641,301.18079225719475,0.1008211317815115,-0.007315852206603897,0.0945662548828238,-0.05089566973407541,0.1618972841662507,-0.044718410063727475,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.2,0.12391666666666666,0.07608333333333334,blend_50_50,0.7865741011921091,0.004352155009595293,0.37468967156974897,-0.0012849799895908176,0.6436009593614234,0.002330505568979291,5004.666292052135,83.41110486753558,1.0640335326366641,301.18079225719475,0.1008211317815115,0.04316709138940045,0.0945662548828238,-0.013588145064886252,0.1618972841662507,0.014394963948784452,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.2,0.12391666666666666,0.07608333333333334,blend_specialist_25,0.7855684058806569,0.003346459698143067,0.37532338279676164,-0.0006512687625781499,0.6439073215790194,0.0026368677865753476,5004.666292052135,83.41110486753558,1.0640335326366641,301.18079225719475,0.1008211317815115,0.033192046538370025,0.0945662548828238,-0.0068869044606358915,0.1618972841662507,0.016287288574078698,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.3,0.16458333333333333,0.13541666666666666,replace,0.7821522960608968,-6.965012161708195e-05,0.36963926446276135,-0.006335387096578438,0.6317692967092106,-0.009501157083233513,5191.322619442855,86.52204365738092,1.103718214857723,487.83711964791564,0.1124426151648885,-0.0006194281546631175,0.1221207052120292,-0.05187807493887929,0.1736262147684456,-0.054721904154304175,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.3,0.16458333333333333,0.13541666666666666,blend_50_50,0.7880390185242125,0.005817072341698704,0.3738320518976987,-0.002142599661641098,0.6442113706585058,0.0029409168660616825,5191.322619442855,86.52204365738092,1.103718214857723,487.83711964791564,0.1124426151648885,0.05173369841290521,0.1221207052120292,-0.017544933579617478,0.1736262147684456,0.01693820757414886,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_dynamic,dynamic_conflict,0.3,0.16458333333333333,0.13541666666666666,blend_specialist_25,0.7863276523929223,0.004105706210408511,0.37516568202237427,-0.0008089695369655203,0.6447429665367411,0.0034725127442970516,5191.322619442855,86.52204365738092,1.103718214857723,487.83711964791564,0.1124426151648885,0.036513791540581,0.1221207052120292,-0.006624343804443039,0.1736262147684456,0.019999933471613857,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
