kind,pattern,support,negative_support,positive_support,positive_rate,fpr,fnr,false_positives,false_negatives
char,пол,1172,836,336,0.28668941979522183,0.0861244019138756,0.5803571428571429,72,195
char,орд,516,299,217,0.42054263565891475,0.2408026755852843,0.3317972350230415,72,72
char,лям,481,277,204,0.42411642411642414,0.259927797833935,0.5,72,102
char,рны,1909,1450,459,0.24044002095337874,0.04896551724137931,0.6666666666666666,71,306
char,адля,1258,872,386,0.3068362480127186,0.08142201834862385,0.6450777202072538,71,249
char,ана,1079,770,309,0.28637627432808155,0.09220779220779221,0.5889967637540453,71,182
char,ато,1023,710,313,0.30596285434995113,0.1,0.6421725239616614,71,201
char,вол,676,395,281,0.4156804733727811,0.17974683544303796,0.4875444839857651,71,137
char,водля,401,219,182,0.4538653366583541,0.3242009132420091,0.34615384615384615,71,63
char,водл,401,219,182,0.4538653366583541,0.3242009132420091,0.34615384615384615,71,63
char,ков,1561,1097,464,0.29724535554131964,0.06381039197812215,0.5668103448275862,70,263
char,еска,1190,933,257,0.21596638655462186,0.07502679528403002,0.5719844357976653,70,147
char,яст,539,329,210,0.38961038961038963,0.2127659574468085,0.5238095238095238,70,110
char,твод,408,221,187,0.4583333333333333,0.3167420814479638,0.35294117647058826,70,66
char,ере,2055,1570,485,0.2360097323600973,0.04394904458598726,0.7010309278350515,69,340
char,кан,965,676,289,0.2994818652849741,0.10207100591715976,0.6055363321799307,69,175
char,мет,870,566,304,0.34942528735632183,0.12190812720848057,0.5394736842105263,69,164
char,ствод,399,218,181,0.45363408521303256,0.3165137614678899,0.34806629834254144,69,63
char,тводл,393,217,176,0.44783715012722647,0.31797235023041476,0.3409090909090909,69,60
char,кра,1716,1296,420,0.24475524475524477,0.05246913580246913,0.6023809523809524,68,253
char,кад,1051,696,355,0.33777354900095147,0.09770114942528736,0.6225352112676056,68,221
char,овая,944,671,273,0.2891949152542373,0.10134128166915052,0.5641025641025641,68,154
char,кам,841,529,312,0.37098692033293695,0.1285444234404537,0.46474358974358976,68,145
char,ран,831,529,302,0.36341756919374246,0.1285444234404537,0.4867549668874172,68,147
char,алл,591,405,186,0.3147208121827411,0.16790123456790124,0.5268817204301075,68,98
char,длям,447,258,189,0.4228187919463087,0.26356589147286824,0.5238095238095238,68,99
char,оль,2589,1923,666,0.2572421784472769,0.034841393655746226,0.6336336336336337,67,422
char,лас,1105,720,385,0.34841628959276016,0.09305555555555556,0.4883116883116883,67,188
char,кой,980,686,294,0.3,0.09620991253644315,0.5408163265306123,66,159
char,ктр,848,612,236,0.2783018867924528,0.10784313725490197,0.6440677966101694,66,152
char,ектр,833,601,232,0.2785114045618247,0.10981697171381032,0.6422413793103449,66,149
char,элек,819,591,228,0.2783882783882784,0.1116751269035533,0.6359649122807017,66,145
char,наям,462,308,154,0.3333333333333333,0.21428571428571427,0.474025974025974,66,73
char,ион,461,264,197,0.42733188720173537,0.25,0.4720812182741117,66,93
char,кла,1057,735,322,0.304635761589404,0.08843537414965986,0.5590062111801242,65,180
char,ческа,869,669,200,0.23014959723820483,0.09715994020926756,0.515,65,103
char,еская,857,660,197,0.22987164527421236,0.09848484848484848,0.5177664974619289,65,102
char,лектр,814,586,228,0.2800982800982801,0.11092150170648464,0.6359649122807017,65,145
char,элект,805,579,226,0.28074534161490683,0.11226252158894647,0.6327433628318584,65,143
char,лят,733,503,230,0.31377899045020463,0.12922465208747516,0.49130434782608695,65,113
char,три,890,646,244,0.27415730337078653,0.09907120743034056,0.6475409836065574,64,158
char,етс,552,332,220,0.39855072463768115,0.1927710843373494,0.5045454545454545,64,111
char,осу,402,220,182,0.4527363184079602,0.2909090909090909,0.34615384615384615,64,63
char,олн,1135,908,227,0.2,0.06938325991189427,0.6651982378854625,63,151
char,ляк,890,595,295,0.33146067415730335,0.10588235294117647,0.5694915254237288,63,168
char,ома,885,593,292,0.32994350282485874,0.10623946037099494,0.5616438356164384,63,164
char,ески,874,610,264,0.30205949656750575,0.10327868852459017,0.5568181818181818,63,147
char,лос,799,520,279,0.34918648310387984,0.12115384615384615,0.6129032258064516,63,171
char,ляв,727,483,244,0.3356258596973865,0.13043478260869565,0.5532786885245902,63,135
char,поро,561,338,223,0.39750445632798576,0.1863905325443787,0.47533632286995514,63,106
