specialist,slice_type,slice_value,iid_n,iid_macro_ap_delta,iid_logloss_gain,iid_mae_gain,iid_binary_net_correction_rate,hard_n,hard_macro_ap_delta,hard_logloss_gain,hard_mae_gain,hard_binary_net_correction_rate,ood_n,ood_macro_ap_delta,ood_logloss_gain,ood_mae_gain,ood_binary_net_correction_rate,iid_better,hard_better,ood_better,stable_iid_hard,stable_all_three,production_candidate,min_iid_hard_logloss_gain
minilm,category,Электроника,696.0,-0.020097369956527777,-0.013427601903977253,-0.006672406858656202,-0.0014367816091954023,407.0,-0.057809658554475785,-0.0249753204143658,-0.011014936501178857,-0.004914004914004914,,,,,,False,False,False,False,False,False,-0.0249753204143658
minilm,numeric_match_count,none,5682.0,-0.004625534298199896,-0.004543403402977252,-0.0035682487115577923,-0.0005279831045406547,2694.0,-0.0191397746120191,-0.026056087079932337,-0.005513147129034553,-0.0033407572383073497,24175.0,-0.029057475941720923,-0.010199570330624548,-0.008379509591609382,-0.003640124095139607,False,False,False,False,False,False,-0.026056087079932337
minilm,numeric_size_state,one_missing,2203.0,0.015181726980413757,0.006427686788658369,-0.0016833047580110643,0.0,1106.0,-0.03032077517989734,-0.027306880752969456,-0.007245478070074274,-0.0108499095840868,16133.0,-0.024558235859196587,-0.011744430693584159,-0.007628902582251423,-0.0012396950350213847,False,False,False,False,False,False,-0.027306880752969456
minilm,numeric_optical_state,one_missing,110.0,-0.07116228070175434,-0.02745960070444191,0.0028428534742984497,0.00909090909090909,44.0,0.21875,0.03629934727816037,0.059204722923327194,0.13636363636363635,,,,,,False,False,False,False,False,False,-0.02745960070444191
minilm,numeric_pack_count_state,conflict,1075.0,0.003626590987833911,0.009880858895051133,0.0030406001408930954,-0.0018604651162790699,407.0,-0.006443872955492536,-0.027826222030447347,-0.004851473178725955,0.007371007371007371,1898.0,-0.05555980404941191,-0.022410998968829962,-0.00794167725907985,-0.0005268703898840885,False,False,False,False,False,False,-0.027826222030447347
rumodernbert,category,Автотовары,707.0,-0.015845499336092694,-0.01270975525419548,-0.007434403964929556,-0.002828854314002829,316.0,-0.02545163729591937,-0.029317144862733596,-0.019309813959842336,-0.02531645569620253,,,,,,False,False,False,False,False,False,-0.029317144862733596
rumodernbert,numeric_primary_conflict,volume,449.0,-0.026259809993394945,-0.03187737983277385,-0.03620738033589001,-0.017817371937639197,174.0,0.010948676152038317,0.020753389276766218,-0.030327231837329507,-0.017241379310344827,3539.0,-0.01042999891147356,0.008311573772458869,-0.019744351827617135,0.0008476970895733258,False,False,False,False,False,False,-0.03187737983277385
minilm,numeric_primary_conflict,model_number,1007.0,-0.015554868095648655,-0.006668502949259324,0.0023135077821281797,0.0009930486593843098,521.0,0.004007115915632409,-0.031916360128743965,-0.006072187740932221,-0.01727447216890595,2863.0,-0.039179900329752604,-0.0005741262865223476,-0.0071022615264538435,0.0,False,False,False,False,False,False,-0.031916360128743965
minilm,category,Галантерея и аксессуары,629.0,-0.0003507506534384808,-0.009308833161893024,-0.0019090830651778189,0.00794912559618442,308.0,-0.025999871635505656,-0.0332675025914068,-0.0009944109751341347,-0.012987012987012988,,,,,,False,False,False,False,False,False,-0.0332675025914068
rumodernbert,numeric_volume_state,conflict,287.0,-0.005075185411844152,-0.03358672854660993,-0.03495593113760433,-0.020905923344947737,89.0,0.09724375784747274,0.04485975014525519,-0.017891531731682214,0.02247191011235955,1758.0,-0.0029589230208448836,0.02058260235476962,-0.01952017100241281,0.003981797497155859,False,False,False,False,False,False,-0.03358672854660993
minilm,numeric_primary_conflict,ram_storage,173.0,-0.04512916277622159,0.011577395720192342,0.002921684330399619,0.017341040462427744,45.0,-0.005242905242905244,-0.03365016780852052,-0.0005485086391369501,0.0,,,,,,False,False,False,False,False,False,-0.03365016780852052
minilm,model_attribute_state,conflict,1246.0,0.037564334003726385,0.0014061997110329048,0.004291349913367895,-0.002407704654895666,485.0,-0.02455345955842103,-0.03444196173322074,-0.0006452217705598216,-0.002061855670103093,11247.0,-0.03997027413087162,-0.01219815146350389,-0.008263429235227547,-0.003823241753356451,False,False,False,False,False,False,-0.03444196173322074
minilm,bge_score_bin,.10-.20,972.0,0.04778301609832708,-0.02020949633058482,-0.006963334697846768,-0.006172839506172839,512.0,0.01389617685054867,-0.035642207728626765,-0.010890073199334438,-0.0234375,3592.0,0.028301434799821612,-0.0002765319467585432,-0.0022107294954064995,-0.0008351893095768374,False,False,False,False,False,False,-0.035642207728626765
minilm,category,Спорт и отдых,624.0,0.017769401799721085,0.02013526835651537,0.003259520856469559,0.009615384615384616,300.0,-0.002877600331849667,-0.038083500146532105,-0.0019627308065537363,-0.006666666666666667,,,,,,True,False,False,False,False,False,-0.038083500146532105
minilm,category,Мебель,741.0,-0.0003855886957748744,-0.007335771838332432,-0.005496382570773908,0.001349527665317139,339.0,-0.01380335992251952,-0.038332529020335564,-0.016571905533130663,-0.038348082595870206,,,,,,False,False,False,False,False,False,-0.038332529020335564
rumodernbert,model_attribute_state,conflict,1246.0,0.008255529318845434,0.0027391465782524655,-0.00515856840106907,0.0016051364365971107,485.0,-0.06733412620883744,-0.03921748983248115,-0.024818697458189508,-0.03711340206185567,11247.0,-0.010455060389514048,0.0050420164794380004,-0.016267179525630542,-0.0017782519783053259,False,False,False,False,False,False,-0.03921748983248115
minilm,model_sku_code_state,conflict,2759.0,1.7798550927650147e-05,-0.0021444913944923556,0.0012761137609609255,0.0,1113.0,-0.007517694792783414,-0.04292863928401712,-0.0034162287207659013,-0.006289308176100629,16549.0,-0.040874806704335465,-0.011298060172296313,-0.006611746784176443,-0.0026587709227143632,False,False,False,False,False,False,-0.04292863928401712
minilm,title_code_state,conflict,2759.0,1.7798550927650147e-05,-0.0021444913944923556,0.0012761137609609255,0.0,1113.0,-0.007517694792783414,-0.04292863928401712,-0.0034162287207659013,-0.006289308176100629,16549.0,-0.040874806704335465,-0.011298060172296313,-0.006611746784176443,-0.0026587709227143632,False,False,False,False,False,False,-0.04292863928401712
minilm,bge_score_bin,.60-.80,692.0,0.02991730327457809,-0.007844869295015303,0.0180708938251341,-0.004335260115606936,488.0,0.021271776335183734,-0.043187387312838464,0.011776641728814508,0.0471311475409836,1357.0,0.018634251671834412,-0.05283543505936205,-0.006445803747470535,-0.058953574060427415,False,False,False,False,False,False,-0.043187387312838464
rumodernbert,model_attribute_state,match,98.0,0.030249611499611473,-0.04350080760074047,-0.021079841123036184,-0.05102040816326531,41.0,0.0590131886087768,0.20386724561013536,0.05201185487846776,0.17073170731707318,1944.0,0.003589791168999823,0.014761673057996378,-0.014806037539513945,0.010802469135802469,False,False,False,False,False,False,-0.04350080760074047
minilm,bge_uncertainty,confident,937.0,0.023253624925689276,-0.015834348634478516,0.008015842208282957,-0.025613660618996798,554.0,0.007393496297902591,-0.043776518611047185,0.008575630041397435,0.019855595667870037,2596.0,0.0076946721549783215,-0.03880620054667347,0.0038593539147306296,-0.017334360554699536,False,False,False,False,False,False,-0.043776518611047185
minilm,title_similarity,very_low,1674.0,-0.017860311396842632,-0.0113425695356477,-0.008786520443905675,-0.0017921146953405018,563.0,-0.002756825116462469,-0.0449665863144457,-0.010649726091413453,-0.007104795737122558,8005.0,-0.015935915544049273,-0.00956814387787414,-0.00421404538447075,-0.002623360399750156,False,False,False,False,False,False,-0.0449665863144457
rumodernbert,title_exact_near,exact,100.0,0.0,-0.047608988463434365,-0.04627575427555712,0.01,208.0,0.16666666666666663,-0.04702319660410737,-0.03780145346032581,-0.019230769230769232,958.0,-0.01985246324068901,0.04868895517154428,-0.014738724176782998,0.0010438413361169101,False,False,False,False,False,False,-0.047608988463434365
rumodernbert,attribute_key_overlap,very_high,36.0,0.0,-0.05218065868737023,-0.04135443978723035,-0.05555555555555555,24.0,0.0,0.035771320444113915,-0.04006601034780033,-0.08333333333333333,37.0,0.010124875605803552,0.33405063188423884,0.06399188673979528,0.05405405405405406,False,False,False,False,False,False,-0.05218065868737023
rumodernbert,bge_uncertainty,confident,937.0,-0.0014167285542833197,-0.02188227972348068,-0.009032869741336514,-0.023479188900747065,554.0,-0.013917701087016343,-0.054344220785201305,-0.01746918089244017,-0.039711191335740074,2596.0,0.01763779956006939,-0.01750505182088073,0.0020815261398572675,-0.022727272727272728,False,False,False,False,False,False,-0.054344220785201305
rumodernbert,bge_score_bin,.60-.80,692.0,0.021420685172101495,-0.010316236543093462,-0.0021732103596360697,-0.033236994219653176,488.0,-0.011749495428774126,-0.061936118650313336,-0.009887682457194954,0.0,1357.0,0.04879775940733844,-0.0168204971520019,-0.0028326320575169984,-0.045689019896831246,False,False,False,False,False,False,-0.061936118650313336
minilm,bge_score_bin,.20-.40,1006.0,0.06615666086588373,0.0066927929999469876,0.027396001353596985,0.015904572564612324,574.0,0.024632381378192958,-0.06228633524980342,0.005122840229279073,-0.03832752613240418,3305.0,0.01985919346004006,-0.0471641848067784,0.01440137442336636,0.0,True,False,False,False,False,False,-0.06228633524980342
minilm,category,Автотовары,707.0,-0.006361460448965017,-0.013487510033972958,-0.0008843008322111704,-0.009900990099009901,316.0,-0.010156287812554149,-0.06380222649691472,-0.013451506961372834,-0.028481012658227847,,,,,,False,False,False,False,False,False,-0.06380222649691472
minilm,bge_uncertainty,very_uncertain,344.0,0.11325588951170662,0.019929784023235232,0.048664487768397775,0.09011627906976744,257.0,-0.02698526198169704,-0.06406796476457895,0.020714380687776708,0.0311284046692607,858.0,0.01434851733316167,-0.06182287611132535,0.01825217127643682,0.015151515151515152,True,False,False,False,False,False,-0.06406796476457895
minilm,bge_uncertainty,mid,761.0,0.09007357850874198,0.0212103612040768,0.042778701366031846,0.04862023653088042,508.0,-0.0022111893012758954,-0.0641252167943547,0.007749237032152537,-0.01968503937007874,2066.0,-0.017189833536206622,-0.061391296971341984,0.013954842217457693,-0.016940948693126814,True,False,False,False,False,False,-0.0641252167943547
rumodernbert,bge_score_bin,.10-.20,972.0,0.0413016697518474,-0.013298437939747254,-0.026536235645214103,-0.01440329218106996,512.0,-0.070252962791648,-0.0667036569342549,-0.04758715854040929,-0.044921875,3592.0,0.052733941398977247,0.023996499426407046,-0.004911019965666108,0.0008351893095768374,False,False,False,False,False,False,-0.0667036569342549
minilm,bge_score_bin,.40-.60,696.0,0.060576702029516594,0.00735844304742023,0.04528481348942237,0.031609195402298854,528.0,-0.05280097183260102,-0.07444432674804684,0.014647053215991367,0.020833333333333332,1776.0,0.0056216748216662005,-0.07709212254774268,0.013457686394906125,0.0,True,False,False,False,False,False,-0.07444432674804684
minilm,attribute_key_overlap,very_high,36.0,-0.030952380952380953,-0.07642105592067006,-0.037845903402841136,-0.08333333333333333,24.0,0.0,0.08660655148120687,0.022240347762514528,0.041666666666666664,37.0,0.0001236381061749947,0.3403726759948439,0.05407605340351929,0.05405405405405406,False,False,False,False,False,False,-0.07642105592067006
minilm,bge_uncertainty,uncertain,352.0,0.05776310129275508,-0.004927185633489885,0.04198194998951459,-0.02556818181818182,271.0,-0.07957057810573348,-0.0842846405109666,0.008893167015811174,0.01107011070110701,918.0,0.006971014503618922,-0.09136337902099546,0.008976566538312077,-0.014161220043572984,False,False,False,False,False,False,-0.0842846405109666
rumodernbert,bge_score_bin,.20-.40,1006.0,0.07151827515469755,-0.0025997172904671027,0.014193860928770561,-0.0009940357852882703,574.0,-0.05427927313481584,-0.0889790493839842,-0.029037182770980982,-0.10278745644599303,3305.0,0.024303563033475972,-0.019893518984697052,0.012008864932472335,-0.002118003025718608,False,False,False,False,False,False,-0.0889790493839842
rumodernbert,bge_uncertainty,very_uncertain,344.0,0.026555867507637387,-0.021639468900389182,0.0205759993581058,0.03488372093023256,257.0,-0.1126484542590338,-0.09717178659162422,-0.009189439466375321,-0.019455252918287938,858.0,0.016796914007541686,-0.0339476014777139,0.02296098186428244,0.038461538461538464,False,False,False,False,False,False,-0.09717178659162422
rumodernbert,bge_uncertainty,mid,761.0,0.04332829706242669,0.01412555166737295,0.027909279202506358,-0.002628120893561104,508.0,-0.0552772022535008,-0.10077185419834313,-0.023257097904020408,-0.07283464566929133,2066.0,0.0030227202602377545,-0.020876273161996115,0.014734644259777847,-0.00484027105517909,False,False,False,False,False,False,-0.10077185419834313
rumodernbert,bge_score_bin,.40-.60,696.0,-0.012151947151649245,-0.03512533919191337,0.013869747128765816,-0.021551724137931036,528.0,-0.11092726572638245,-0.11532142590364577,-0.019657903230946624,-0.04924242424242424,1776.0,0.02480421707063174,-0.032705481068329996,0.02292207488056004,0.024774774774774775,False,False,False,False,False,False,-0.11532142590364577
rumodernbert,bge_uncertainty,uncertain,352.0,-0.0351324016520036,-0.04830471243135747,0.007315909722819924,-0.07670454545454546,271.0,-0.1322298274952564,-0.13253344547261087,-0.029585560749377713,-0.07749077490774908,918.0,0.03374012634788648,-0.031544544999428714,0.02288571083695021,0.011982570806100218,False,False,False,False,False,False,-0.13253344547261087
minilm,category,Бытовая техника,,,,,,,,,,,17814.0,-0.0024649104100157304,-0.002105474445858436,-0.005433700104460645,-0.0014595262153362524,False,False,False,False,False,False,
minilm,category,Одежда,,,,,,,,,,,23357.0,-0.047030292288366804,-0.01193884026670479,-0.011951232198290132,-0.004966391231750653,False,False,False,False,False,False,
minilm,missingness,low,,,,,,,,,,,27.0,0.0875850529792157,0.5202420898552392,0.07316374461408015,0.037037037037037035,False,False,False,False,False,False,
rumodernbert,category,Бытовая техника,,,,,,,,,,,17814.0,-0.004854797610071793,0.019558249475762,-0.015567517351347942,-0.0005613562366677894,False,False,False,False,False,False,
rumodernbert,category,Одежда,,,,,,,,,,,23357.0,-0.011641384262969734,0.0023191774830378753,-0.01675085667092453,-0.002012244723209316,False,False,False,False,False,False,
rumodernbert,missingness,low,,,,,,,,,,,27.0,0.03396139725726477,0.5115555707096081,0.09673818145637159,0.07407407407407407,False,False,False,False,False,False,
