split,specialist,slice_type,slice_value,n,positive_rate,ap_category_count,bge_macro_ap,specialist_macro_ap,macro_ap_delta,bge_overall_ap,specialist_overall_ap,overall_ap_delta,bge_binary_error_rate_at_0p5,specialist_binary_error_rate_at_0p5,binary_corrected,binary_regressed,binary_net_correction,binary_net_correction_rate,logloss_specialist_better,logloss_bge_better,bge_logloss,specialist_logloss,logloss_gain,absolute_error_specialist_better,absolute_error_bge_better,bge_mae,specialist_mae,mae_gain
ood,rumodernbert,category,Бытовая техника,17814,0.35949253396205233,1,0.8301849395007244,0.8253301418906526,-0.004854797610071793,0.8301849395007244,0.8253301418906526,-0.004854797610071793,0.17183114404401034,0.17239250028067812,492,502,-10,-0.0005613562366677894,5255,10869,0.4538514083256484,0.4342931588498865,0.019558249475762,4493,9590,0.21046544386253033,0.22603296121387828,-0.015567517351347942
ood,rumodernbert,category,Одежда,23357,0.11778053688401764,1,0.45235596808416384,0.4407145838211941,-0.011641384262969734,0.45235596808416384,0.4407145838211941,-0.011641384262969734,0.11050220490645203,0.11251444962966134,338,385,-47,-0.002012244723209316,4654,16364,0.27826754687110816,0.2759483693880703,0.0023191774830378753,4115,13295,0.1403683747069794,0.15711923137790393,-0.01675085667092453
ood,rumodernbert,label,0,32016,0.0,0,,,,,,,0.03260869565217391,0.03573213393303348,340,440,-100,-0.00312343828085957,5569,22881,0.11115111145015742,0.13433655945530215,-0.02318544800514474,4763,18978,0.08004811460064164,0.10206679758208004,-0.022018682981438404
ood,rumodernbert,label,1,9155,1.0,0,,,,,,,0.5022392135445112,0.4975423265974877,490,447,43,0.004696886947023485,4340,4352,1.2043462693602769,1.079290563411041,0.12505570594923582,3845,3907,0.48771109862849704,0.48373724379790883,0.003973854830588256
ood,rumodernbert,bge_score_bin,.01-.025,7418,0.057427878134267994,2,0.08114157471553654,0.0740855021715976,-0.007056072543938946,0.07880935552320524,0.0689535952870872,-0.009855760236118047,0.057427878134267994,0.0572930709086007,2,1,1,0.00013480722566729578,590,5718,0.24859388464695847,0.23071412723715262,0.01787975740980582,330,4838,0.07218861230504672,0.09652743211224972,-0.024338819807202997
ood,rumodernbert,bge_score_bin,.025-.05,6226,0.09701252810793447,2,0.10848101274808107,0.13305793984090908,0.024576927092828008,0.11040908363176566,0.13644532575181392,0.026036242120048264,0.09701252810793447,0.0965306778027626,8,5,3,0.0004818503051718599,1322,4180,0.3545606229063268,0.327584123368537,0.026976499537789855,948,3732,0.12564924284708087,0.15282882292383376,-0.0271795800767529
ood,rumodernbert,bge_score_bin,.05-.10,4995,0.15015015015015015,2,0.1877009500123586,0.22693159014509448,0.03923064013273589,0.18399765801294443,0.23008324725525536,0.04608558924231093,0.15015015015015015,0.15035035035035035,17,18,-1,-0.0002002002002002002,1837,2837,0.4586778513243423,0.42713610721479195,0.03154174410955035,1607,2608,0.19892842135092875,0.2223457686832404,-0.02341734733231164
ood,rumodernbert,bge_score_bin,.10-.20,3592,0.24832962138084633,2,0.3118197615431766,0.36455370294215383,0.052733941398977247,0.30373534672130165,0.360162901722628,0.056427555001326346,0.24832962138084633,0.24749443207126948,57,54,3,0.0008351893095768374,1787,1699,0.5944129656792398,0.5704164662528327,0.023996499426407046,1677,1613,0.31772016219064625,0.32263118215631237,-0.004911019965666108
ood,rumodernbert,bge_score_bin,.20-.40,3305,0.3854765506807867,2,0.4339250485536529,0.45822861158712885,0.024303563033475972,0.43065708836661454,0.4582135197280416,0.027556431361427047,0.3854765506807867,0.3875945537065053,211,218,-7,-0.002118003025718608,1742,1518,0.6856742272076073,0.7055677461923044,-0.019893518984697052,1685,1448,0.44598708843950424,0.4339782235070319,0.012008864932472335
ood,rumodernbert,bge_score_bin,.40-.60,1776,0.5343468468468469,2,0.5786110099286897,0.6034152269993215,0.02480421707063174,0.578882636587428,0.6125715230271884,0.033688886439760424,0.47184684684684686,0.44707207207207206,396,352,44,0.024774774774774775,965,792,0.6915694747672144,0.7242749558355444,-0.032705481068329996,934,775,0.4957730971981545,0.47285102231759446,0.02292207488056004
ood,rumodernbert,bge_score_bin,.60-.80,1357,0.6912306558585114,2,0.7121063722198148,0.7609041316271532,0.04879775940733844,0.7516645916303559,0.7821345773948483,0.030469985764492336,0.3087693441414886,0.3544583640383198,126,188,-62,-0.045689019896831246,651,681,0.609051248168729,0.625871745320731,-0.0168204971520019,637,665,0.4179265688426721,0.42075920090018915,-0.0028326320575169984
ood,rumodernbert,bge_score_bin,.80-.90,819,0.8400488400488401,2,0.8689122398905387,0.8887880974786357,0.019875857588097068,0.8746626191107605,0.8767166068923183,0.0020539877815578533,0.15995115995115994,0.1855921855921856,10,31,-21,-0.02564102564102564,332,452,0.43455390119256126,0.4614182242224146,-0.0268643230298533,313,432,0.2574688009144477,0.29421733187850435,-0.03674853096405665
ood,rumodernbert,bge_score_bin,.90-.95,818,0.9193154034229829,1,0.9225555708843544,0.9289634391487158,0.00640786826436146,0.9228810086947876,0.9293583347466532,0.006477326051865573,0.08068459657701711,0.09046454767726161,2,10,-8,-0.009779951100244499,242,522,0.2812573806148095,0.30126353186224336,-0.020006151247433854,211,490,0.14059074831475254,0.18499270644412355,-0.044401958129371
ood,rumodernbert,bge_score_bin,.95-.975,951,0.9400630914826499,2,0.7950286414769461,0.9754208530785642,0.1803922116016181,0.9506227845909032,0.95086542756994,0.0002426429790367557,0.05993690851735016,0.06414300736067298,1,5,-4,-0.004206098843322818,214,628,0.23358576581731397,0.23834912671339717,-0.004763360896083204,136,566,0.09159424314990279,0.12438832966514816,-0.032794086515245374
ood,rumodernbert,bge_score_bin,.975-.99,807,0.9628252788104089,1,0.9691963324072695,0.9731877779928129,0.003991445585543318,0.9691963324072695,0.9731877779928129,0.003991445585543318,0.03717472118959108,0.04337050805452292,0,5,-5,-0.006195786864931847,75,530,0.16592960420761688,0.16955786938979672,-0.0036282651821798123,21,412,0.053722152110221515,0.07591606731973173,-0.022193915209510216
ood,rumodernbert,bge_score_bin,.99-1,60,0.9666666666666667,1,0.9416898616698162,0.9533210271880401,0.011631165518223963,0.9416898616698162,0.9533210271880401,0.011631165518223963,0.03333333333333333,0.03333333333333333,0,0,0,0.0,2,42,0.1730656732490258,0.1673893028226235,0.00567637042640226,1,29,0.04123070935408275,0.05373106598854065,-0.012500356634457905
ood,rumodernbert,bge_score_bin,00-.01,9047,0.016911683430971592,2,0.04437482127301983,0.03602328244882701,-0.008351538824192824,0.02815562894557823,0.022266178712237794,-0.005889450233340435,0.016911683430971592,0.016911683430971592,0,0,0,0.0,150,7634,0.09211366607667412,0.08654405783029767,0.0055696082463764654,108,5277,0.021523081602789772,0.03749340710964822,-0.015970325506858448
ood,rumodernbert,bge_uncertainty,confident,2596,0.44722650231124805,2,0.6049127989464286,0.622550598506498,0.01763779956006939,0.6377202981908147,0.6568118778623515,0.01909157967153685,0.32819722650231126,0.35092449922958396,104,163,-59,-0.022727272727272728,1296,1249,0.6492988937328791,0.6668039455537598,-0.01750505182088073,1251,1197,0.41219078919897645,0.4101092630591192,0.0020815261398572675
ood,rumodernbert,bge_uncertainty,extreme,30322,0.14557087263373128,2,0.48215352840051084,0.479709613906769,-0.002443914493741872,0.7204182264538279,0.7178000382618918,-0.002618188191936155,0.06886089308093134,0.06932260404986479,30,44,-14,-0.0004617109689334477,4432,22091,0.25633235968974205,0.2403359027109352,0.015996456978806813,3362,17952,0.09082814697659486,0.11382752382083687,-0.02299937684424202
ood,rumodernbert,bge_uncertainty,mid,2066,0.5087124878993223,2,0.6158900468541622,0.6189127671143999,0.0030227202602377545,0.6227774078518146,0.6287163100024781,0.005938902150663505,0.4070667957405615,0.4119070667957406,233,243,-10,-0.00484027105517909,1097,950,0.6810532122727752,0.7019294854347712,-0.020876273161996115,1071,916,0.4700224552040294,0.4552878109442515,0.014734644259777847
ood,rumodernbert,bge_uncertainty,uncertain,918,0.545751633986928,2,0.5960038749181884,0.6297440012660749,0.03374012634788648,0.5951723297385656,0.6411381405157457,0.045965810777180094,0.46078431372549017,0.44880174291938996,174,163,11,0.011982570806100218,499,407,0.6925687872033525,0.7241133322027813,-0.031544544999428714,481,399,0.4938321488550286,0.4709464380180784,0.02288571083695021
ood,rumodernbert,bge_uncertainty,very_confident,4411,0.3581954205395602,2,0.5808115436551894,0.601320736384688,0.020509192729498582,0.6729519041915006,0.690706649127002,0.017754744935501332,0.23192019950124687,0.23600090682384947,67,85,-18,-0.004080707322602585,2119,2151,0.5647315841751389,0.5501785246924356,0.014553059482703305,1990,2045,0.3065331604030229,0.3173555205427271,-0.010822360139704161
ood,rumodernbert,bge_uncertainty,very_uncertain,858,0.5221445221445221,2,0.558503467065649,0.5753003810731907,0.016796914007541686,0.5565915047243499,0.5819115547997742,0.02532005007542426,0.4836829836829837,0.44522144522144524,222,189,33,0.038461538461538464,466,385,0.6905002803425351,0.7244478818202491,-0.0339476014777139,453,376,0.4978497761946458,0.47488879433036335,0.02296098186428244
ood,rumodernbert,title_similarity,exact_token_set,8270,0.2407496977025393,2,0.7081088686568269,0.7015778311881389,-0.006531037468687995,0.7971014910066275,0.7938343880611245,-0.003267102945503031,0.1332527206771463,0.1334945586457074,165,167,-2,-0.0002418379685610641,1796,5753,0.33227951860957,0.3166657346500894,0.015613783959480564,1575,4679,0.16299687693302492,0.17992575537537797,-0.01692887844235305
ood,rumodernbert,title_similarity,high,4845,0.32445820433436534,2,0.6200661893225525,0.5991899332677664,-0.020876256054786158,0.7968801562890878,0.7921847340149639,-0.004695422274123895,0.18121775025799794,0.18163054695562436,131,133,-2,-0.000412796697626419,1335,3075,0.47243347113354917,0.4446581492691831,0.02777532186436607,1144,2678,0.21275451569874426,0.22980802040626425,-0.017053504707519988
ood,rumodernbert,title_similarity,low,9683,0.19838892905091396,2,0.616377201288979,0.6139194043761453,-0.002457796912833654,0.6828182516662429,0.6739641707993286,-0.008854080866914305,0.13879995869048847,0.13941960136321388,199,205,-6,-0.000619642672725395,2494,6119,0.35228497264898967,0.34778914425658086,0.004495828392408807,2172,5148,0.17379188384282718,0.1879031505546506,-0.014111266711823422
ood,rumodernbert,title_similarity,medium,9308,0.25859475719810915,2,0.6377739178863641,0.6165083210761153,-0.021265596810248755,0.7423980467371057,0.7335682137219395,-0.008829833015166266,0.15771379458530296,0.1609368285345939,192,222,-30,-0.0032230339492909325,2498,5875,0.4161503537234898,0.399992318758693,0.01615803496479684,2168,5055,0.19436563615878819,0.2101789006865217,-0.015813264527733538
