split,route_expert,oracle_policy,score_mode,route_budget,pairs,routed_pairs,route_coverage,positive_benefit_pairs,baseline_macro_ap,macro_ap,macro_ap_gain,gain_per_route_coverage,baseline_overall_ap,overall_ap,ap_category_count,routed_minilm,routed_rumodernbert,selection_uses_label
ood,rumodernbert,global_directional,replace,0.05,41171,2058,0.04998664108231522,11170,0.6412704537924441,0.7071147416664532,0.06584428787400909,1.3172376948789253,0.7448364257608138,0.7859290040064206,2,0,2058,True
ood,rumodernbert,global_directional,replace,0.1,41171,4117,0.0999975711058755,11170,0.6412704537924441,0.7371636075729777,0.09589315378053365,0.9589548298028542,0.7448364257608138,0.805121632583755,2,0,4117,True
ood,rumodernbert,global_directional,replace,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7523063119288016,0.11103585813635752,0.74031697414283,0.7448364257608138,0.8177373513529379,2,0,6175,True
ood,rumodernbert,global_directional,replace,0.2,41171,8234,0.199995142211751,11170,0.6412704537924441,0.7594695270612986,0.11819907326885448,0.5910097213446694,0.7448364257608138,0.8246964765856601,2,0,8234,True
ood,rumodernbert,global_directional,replace,0.3,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7622194079790308,0.12094895418658669,0.4458003037435954,0.7448364257608138,0.827718021543741,2,0,11170,True
ood,rumodernbert,global_directional,replace,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7622194079790308,0.12094895418658669,0.4458003037435954,0.7448364257608138,0.827718021543741,2,0,11170,True
ood,rumodernbert,category_balanced_directional,replace,0.05,41171,2057,0.04996235214107017,11170,0.6412704537924441,0.7130060942609293,0.07173564046848524,1.4357939006942178,0.7448364257608138,0.7854094550167845,2,0,2057,True
ood,rumodernbert,category_balanced_directional,replace,0.1,41171,4116,0.09997328216463044,11170,0.6412704537924441,0.7397006044128243,0.09843015062038019,0.9845645605421945,0.7448364257608138,0.8045155941896546,2,0,4116,True
ood,rumodernbert,category_balanced_directional,replace,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7525299022600089,0.11125944846756486,0.7418077332563745,0.7448364257608138,0.816269879329217,2,0,6175,True
ood,rumodernbert,category_balanced_directional,replace,0.2,41171,8233,0.19997085327050593,11170,0.6412704537924441,0.7586142132321814,0.1173437594397373,0.5868043143317654,0.7448364257608138,0.8228603596210645,2,0,8233,True
ood,rumodernbert,category_balanced_directional,replace,0.3,41171,10561,0.25651550848898497,11170,0.6412704537924441,0.7619156113353109,0.12064515754286687,0.4703230547483545,0.7448364257608138,0.8272978801121542,2,0,10561,True
ood,rumodernbert,category_balanced_directional,replace,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7622194079790308,0.12094895418658669,0.4458003037435954,0.7448364257608138,0.827718021543741,2,0,11170,True
ood,best_expert,global_directional,replace,0.05,41171,2058,0.04998664108231522,21663,0.6412704537924441,0.7240831548463401,0.08281270105389604,1.6566966545626598,0.7448364257608138,0.7927724495675077,2,1084,974,True
ood,best_expert,global_directional,replace,0.1,41171,4117,0.0999975711058755,21663,0.6412704537924441,0.766844855703161,0.1255744019107169,1.2557745205407154,0.7448364257608138,0.8177585023885845,2,2156,1961,True
ood,best_expert,global_directional,replace,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.7892982895742535,0.14802783578180945,0.9869561177284011,0.7448364257608138,0.8341719382027659,2,3258,2917,True
ood,best_expert,global_directional,replace,0.2,41171,8234,0.199995142211751,21663,0.6412704537924441,0.8029022097666567,0.16163175597421264,0.8081784096689711,0.7448364257608138,0.8458072236616725,2,4431,3803,True
ood,best_expert,global_directional,replace,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.8148966685608897,0.17362621476844564,0.578768106892695,0.7448364257608138,0.8577506985502342,2,7035,5316,True
ood,best_expert,global_directional,replace,0.4,41171,16468,0.399990284423502,21663,0.6412704537924441,0.8181239285335393,0.17685347474109525,0.4421444260727248,0.7448364257608138,0.8612783111964436,2,10152,6316,True
ood,best_expert,category_balanced_directional,replace,0.05,41171,2057,0.04996235214107017,21663,0.6412704537924441,0.7317912401353563,0.09052078634291227,1.8117799195547113,0.7448364257608138,0.7918608207189028,2,1089,968,True
ood,best_expert,category_balanced_directional,replace,0.1,41171,4116,0.09997328216463044,21663,0.6412704537924441,0.7713305097322432,0.13006005593979908,1.3009481445815034,0.7448364257608138,0.8174249718006497,2,2158,1958,True
ood,best_expert,category_balanced_directional,replace,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.7916229609696915,0.15035250717724746,1.0024555583796688,0.7448364257608138,0.8332679895207091,2,3260,2915,True
ood,best_expert,category_balanced_directional,replace,0.2,41171,8233,0.19997085327050593,21663,0.6412704537924441,0.8031677379586948,0.1618972841662507,0.8096044074345571,0.7448364257608138,0.844144293778338,2,4432,3801,True
ood,best_expert,category_balanced_directional,replace,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.8138437503666742,0.17257329657423015,0.5752582943290121,0.7448364257608138,0.8557685722852533,2,7105,5246,True
ood,best_expert,category_balanced_directional,replace,0.4,41171,16467,0.3999659954822569,21663,0.6412704537924441,0.8168971328315191,0.17562667903907503,0.43910402639932944,0.7448364257608138,0.8595275995382152,2,10322,6145,True
ood,minilm,global_directional,blend_specialist_25,0.05,41171,2058,0.04998664108231522,17578,0.6412704537924441,0.6622739041453013,0.021003450352857223,0.42018127039722286,0.7448364257608138,0.7572036289880835,2,2058,0,True
ood,minilm,global_directional,blend_specialist_25,0.1,41171,4117,0.0999975711058755,17578,0.6412704537924441,0.66990918113046,0.02863872733801598,0.2863942295927753,0.7448364257608138,0.7624175846131738,2,4117,0,True
ood,minilm,global_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.6732068630625353,0.031936409270091226,0.21293180664921876,0.7448364257608138,0.7654256175699244,2,6175,0,True
ood,minilm,global_directional,blend_specialist_25,0.2,41171,8234,0.199995142211751,17578,0.6412704537924441,0.6748241032021943,0.03355364940975025,0.16777232206082435,0.7448364257608138,0.76703130562959,2,8234,0,True
ood,minilm,global_directional,blend_specialist_25,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.6763673202061009,0.035096866413656835,0.11699239633363011,0.7448364257608138,0.7688121911674723,2,12351,0,True
ood,minilm,global_directional,blend_specialist_25,0.4,41171,16468,0.399990284423502,17578,0.6412704537924441,0.6765971926732536,0.035326738880809505,0.08831899237684042,0.7448364257608138,0.7690645332411059,2,16468,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.05,41171,2057,0.04996235214107017,17578,0.6412704537924441,0.6633330968107356,0.022062643018291528,0.4415853552290134,0.7448364257608138,0.7572089935052934,2,2057,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.1,41171,4116,0.09997328216463044,17578,0.6412704537924441,0.6702771075458889,0.0290066537534448,0.29014405774613117,0.7448364257608138,0.7622901381512919,2,4116,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.6729630445096606,0.03169259071721653,0.21130617852931524,0.7448364257608138,0.7647599217773322,2,6175,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.2,41171,8233,0.19997085327050593,17578,0.6412704537924441,0.6745921686657117,0.03332171487326763,0.16663285838057834,0.7448364257608138,0.7665622006152315,2,8233,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.6758989680802334,0.03462851428778935,0.11543118466055988,0.7448364257608138,0.7681381803623479,2,12351,0,True
ood,minilm,category_balanced_directional,blend_specialist_25,0.4,41171,16329,0.39661412159043985,17578,0.6412704537924441,0.6765299986472006,0.035259544854756575,0.0889013853398973,0.7448364257608138,0.7689745006782153,2,16329,0,True
ood,rumodernbert,global_directional,blend_specialist_25,0.05,41171,2058,0.04998664108231522,11170,0.6412704537924441,0.6613673421936337,0.020096888401189617,0.40204518579464416,0.7448364257608138,0.7586359487475552,2,0,2058,True
ood,rumodernbert,global_directional,blend_specialist_25,0.1,41171,4117,0.0999975711058755,11170,0.6412704537924441,0.6700588341191938,0.028788380326749685,0.2878907958301218,0.7448364257608138,0.7646823755858423,2,0,4117,True
ood,rumodernbert,global_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.6743052588640899,0.0330348050716458,0.22025521613032054,0.7448364257608138,0.7684839209951365,2,0,6175,True
ood,rumodernbert,global_directional,blend_specialist_25,0.2,41171,8234,0.199995142211751,11170,0.6412704537924441,0.6763156834813826,0.03504522968893853,0.17523040460569445,0.7448364257608138,0.7705126373550714,2,0,8234,True
ood,rumodernbert,global_directional,blend_specialist_25,0.3,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.6770826722412224,0.035812218448778355,0.1319986433083844,0.7448364257608138,0.771380131078398,2,0,11170,True
ood,rumodernbert,global_directional,blend_specialist_25,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.6770826722412224,0.035812218448778355,0.1319986433083844,0.7448364257608138,0.771380131078398,2,0,11170,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.05,41171,2057,0.04996235214107017,11170,0.6412704537924441,0.6627464827922751,0.02147602899983103,0.42984423429851404,0.7448364257608138,0.7583738276776845,2,0,2057,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.1,41171,4116,0.09997328216463044,11170,0.6412704537924441,0.670590126194765,0.029319672402320918,0.29327508077647096,0.7448364257608138,0.7644611448205196,2,0,4116,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.6742854723284928,0.03301501853604871,0.22012329200771846,0.7448364257608138,0.768012984597116,2,0,6175,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.2,41171,8233,0.19997085327050593,11170,0.6412704537924441,0.6760302668623079,0.034759813069863865,0.17382439741277364,0.7448364257608138,0.769941189935096,2,0,8233,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.3,41171,10561,0.25651550848898497,11170,0.6412704537924441,0.677012608996787,0.035742155204342874,0.13933720972616234,0.7448364257608138,0.771284093753081,2,0,10561,True
ood,rumodernbert,category_balanced_directional,blend_specialist_25,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.6770826722412224,0.035812218448778355,0.1319986433083844,0.7448364257608138,0.771380131078398,2,0,11170,True
ood,best_expert,global_directional,blend_specialist_25,0.05,41171,2058,0.04998664108231522,21663,0.6412704537924441,0.6674998323769359,0.026229378584491814,0.5247277675909195,0.7448364257608138,0.7613992951539478,2,1084,974,True
ood,best_expert,global_directional,blend_specialist_25,0.1,41171,4117,0.0999975711058755,21663,0.6412704537924441,0.6801354922822758,0.038865038489831694,0.3886598250339715,0.7448364257608138,0.7693981013876576,2,2156,1961,True
ood,best_expert,global_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.6869830199420934,0.04571256614964936,0.3047825199914516,0.7448364257608138,0.7746880307261965,2,3258,2917,True
ood,best_expert,global_directional,blend_specialist_25,0.2,41171,8234,0.199995142211751,21663,0.6412704537924441,0.6909232911388203,0.049652837346376266,0.2482702169525938,0.7448364257608138,0.7782687693154591,2,4431,3803,True
ood,best_expert,global_directional,blend_specialist_25,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.6943984683896611,0.053128014597217055,0.1770976835059528,0.7448364257608138,0.7818844735058522,2,7035,5316,True
ood,best_expert,global_directional,blend_specialist_25,0.4,41171,16468,0.399990284423502,21663,0.6412704537924441,0.6954105594809383,0.054140105688494256,0.135353551815703,0.7448364257608138,0.7830435217212606,2,10152,6316,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.05,41171,2057,0.04996235214107017,21663,0.6412704537924441,0.6695723626500125,0.028301908857568447,0.5664647008142686,0.7448364257608138,0.7610151222823248,2,1089,968,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.1,41171,4116,0.09997328216463044,21663,0.6412704537924441,0.6812316561304648,0.039961202338020696,0.39971881959636785,0.7448364257608138,0.769252434990254,2,2158,1958,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.6874835747953214,0.04621312100287733,0.30811990361286845,0.7448364257608138,0.7744087498699037,2,3260,2915,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.2,41171,8233,0.19997085327050593,21663,0.6412704537924441,0.6908610783035839,0.049590624511139825,0.2479892629355202,0.7448364257608138,0.7777017306478378,2,4432,3801,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.6940228215536441,0.05275236776120007,0.17584549697161103,0.7448364257608138,0.781234912246607,2,7105,5246,True
ood,best_expert,category_balanced_directional,blend_specialist_25,0.4,41171,16467,0.3999659954822569,21663,0.6412704537924441,0.6949676268269775,0.053697173034533474,0.13425434572203665,0.7448364257608138,0.7824193339937315,2,10322,6145,True
ood,minilm,global_directional,blend_50_50,0.05,41171,2058,0.04998664108231522,17578,0.6412704537924441,0.6804750909218112,0.03920463712936717,0.7843022911823011,0.7448364257608138,0.767262994880747,2,2058,0,True
ood,minilm,global_directional,blend_50_50,0.1,41171,4117,0.0999975711058755,17578,0.6412704537924441,0.6948815149994562,0.05361106120701209,0.5361236339455658,0.7448364257608138,0.7768114560176934,2,4117,0,True
ood,minilm,global_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.7011323991481251,0.05986194535568101,0.3991216440872458,0.7448364257608138,0.7823446377170097,2,6175,0,True
ood,minilm,global_directional,blend_50_50,0.2,41171,8234,0.199995142211751,17578,0.6412704537924441,0.7042343709529816,0.06296391716053751,0.31482723262284307,0.7448364257608138,0.7853441212236749,2,8234,0,True
ood,minilm,global_directional,blend_50_50,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.7070781630374899,0.06580770924504586,0.2193643589448452,0.7448364257608138,0.7885787507342024,2,12351,0,True
ood,minilm,global_directional,blend_50_50,0.4,41171,16468,0.399990284423502,17578,0.6412704537924441,0.7075039983746081,0.06623354458216402,0.16558788340978106,0.7448364257608138,0.7890439202336106,2,16468,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.05,41171,2057,0.04996235214107017,17578,0.6412704537924441,0.6825902303725042,0.04131977658006014,0.8270182409225357,0.7448364257608138,0.7672391473456702,2,2057,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.1,41171,4116,0.09997328216463044,17578,0.6412704537924441,0.6956701633699536,0.0543997095775095,0.5441424788667745,0.7448364257608138,0.776582984021195,2,4116,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.7008616869454583,0.05959123315301418,0.39731670609599135,0.7448364257608138,0.7812812027830535,2,6175,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.2,41171,8233,0.19997085327050593,17578,0.6412704537924441,0.7038387414597069,0.06256828766726286,0.3128870365053904,0.7448364257608138,0.7845209667467138,2,8233,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.7062372863987378,0.06496683260629377,0.216561368734007,0.7448364257608138,0.7873740776330236,2,12351,0,True
ood,minilm,category_balanced_directional,blend_50_50,0.4,41171,16329,0.39661412159043985,17578,0.6412704537924441,0.7073839090808032,0.0661134552883591,0.16669465782822174,0.7448364257608138,0.7888828236714696,2,16329,0,True
ood,rumodernbert,global_directional,blend_50_50,0.05,41171,2058,0.04998664108231522,11170,0.6412704537924441,0.678572432818261,0.03730197902581689,0.7462389594129772,0.7448364257608138,0.7693961582556034,2,0,2058,True
ood,rumodernbert,global_directional,blend_50_50,0.1,41171,4117,0.0999975711058755,11170,0.6412704537924441,0.6949288908892072,0.0536584370967631,0.5365974043504576,0.7448364257608138,0.7803495770115728,2,0,4117,True
ood,rumodernbert,global_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7029936293038785,0.06172317551143447,0.41153115125202727,0.7448364257608138,0.787318945198332,2,0,6175,True
ood,rumodernbert,global_directional,blend_50_50,0.2,41171,8234,0.199995142211751,11170,0.6412704537924441,0.7067982419104564,0.0655277881180123,0.32764689878633524,0.7448364257608138,0.7910999819157327,2,0,8234,True
ood,rumodernbert,global_directional,blend_50_50,0.3,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7082662841405596,0.06699583034811551,0.24693691416851066,0.7448364257608138,0.7927406785263823,2,0,11170,True
ood,rumodernbert,global_directional,blend_50_50,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7082662841405596,0.06699583034811551,0.24693691416851066,0.7448364257608138,0.7927406785263823,2,0,11170,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.05,41171,2057,0.04996235214107017,11170,0.6412704537924441,0.6815012457227967,0.040230791930352616,0.8052221363950158,0.7448364257608138,0.7690137412763434,2,0,2057,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.1,41171,4116,0.09997328216463044,11170,0.6412704537924441,0.6961082760600635,0.05483782226761946,0.5485247766229739,0.7448364257608138,0.7799710660604151,2,0,4116,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7030155401892051,0.06174508639676102,0.41167723919693083,0.7448364257608138,0.7864823141942842,2,0,6175,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.2,41171,8233,0.19997085327050593,11170,0.6412704537924441,0.7062915898216169,0.06502113602917281,0.3251530658881421,0.7448364257608138,0.7900625816390237,2,0,8233,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.3,41171,10561,0.25651550848898497,11170,0.6412704537924441,0.7081110941646072,0.06684064037216308,0.26057153723722437,0.7448364257608138,0.7925264615052989,2,0,10561,True
ood,rumodernbert,category_balanced_directional,blend_50_50,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7082662841405596,0.06699583034811551,0.24693691416851066,0.7448364257608138,0.7927406785263823,2,0,11170,True
ood,best_expert,global_directional,blend_50_50,0.05,41171,2058,0.04998664108231522,21663,0.6412704537924441,0.6901356177755744,0.048865163983130344,0.9775644637266566,0.7448364257608138,0.7744042281590547,2,1084,974,True
ood,best_expert,global_directional,blend_50_50,0.1,41171,4117,0.0999975711058755,21663,0.6412704537924441,0.7144091685608233,0.07313871476837919,0.7314049127347436,0.7448364257608138,0.7889784188838779,2,2156,1961,True
ood,best_expert,global_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.7270437061959771,0.08577325240353306,0.571881874446293,0.7448364257608138,0.7984175524861452,2,3258,2917,True
ood,best_expert,global_directional,blend_50_50,0.2,41171,8234,0.199995142211751,21663,0.6412704537924441,0.7343802308471299,0.09310977705468582,0.46556019323760867,0.7448364257608138,0.8048737995900275,2,4431,3803,True
ood,best_expert,global_directional,blend_50_50,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.7408830977513414,0.09961264395889735,0.3320502116777397,0.7448364257608138,0.8114883435458529,2,7035,5316,True
ood,best_expert,global_directional,blend_50_50,0.4,41171,16468,0.399990284423502,21663,0.6412704537924441,0.7427294670978284,0.10145901330538432,0.25365369424313683,0.7448364257608138,0.813560895365731,2,10152,6316,True
ood,best_expert,category_balanced_directional,blend_50_50,0.05,41171,2057,0.04996235214107017,21663,0.6412704537924441,0.6944470728067184,0.053176619014274285,1.064333778044087,0.7448364257608138,0.7737956682070374,2,1089,968,True
ood,best_expert,category_balanced_directional,blend_50_50,0.1,41171,4116,0.09997328216463044,21663,0.6412704537924441,0.7167452066766056,0.0754747528841615,0.7549492349353287,0.7448364257608138,0.7887552833336117,2,2158,1958,True
ood,best_expert,category_balanced_directional,blend_50_50,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.728134662778081,0.08686420898563696,0.579155683910552,0.7448364257608138,0.7979083168005761,2,3260,2915,True
ood,best_expert,category_balanced_directional,blend_50_50,0.2,41171,8233,0.19997085327050593,21663,0.6412704537924441,0.734372693088053,0.0931022392956089,0.46557904701075115,0.7448364257608138,0.8038994141477918,2,4432,3801,True
ood,best_expert,category_balanced_directional,blend_50_50,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.7402251538363379,0.09895470004389384,0.3298570120238971,0.7448364257608138,0.8103263907183254,2,7105,5246,True
ood,best_expert,category_balanced_directional,blend_50_50,0.4,41171,16467,0.3999659954822569,21663,0.6412704537924441,0.7419397989253194,0.10066934513287529,0.2516947597294959,0.7448364257608138,0.8124483122653618,2,10322,6145,True
ood,minilm,global_directional,blend_specialist_75,0.05,41171,2058,0.04998664108231522,17578,0.6412704537924441,0.6963346537456367,0.05506419995319267,1.1015783169450415,0.7448364257608138,0.7756592477562809,2,2058,0,True
ood,minilm,global_directional,blend_specialist_75,0.1,41171,4117,0.0999975711058755,17578,0.6412704537924441,0.7170493091887015,0.0757788553962574,0.7578069602913076,0.7448364257608138,0.7891052980332319,2,4117,0,True
ood,minilm,global_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.7261416717046354,0.08487121791219132,0.5658676781640208,0.7448364257608138,0.7969507736935391,2,6175,0,True
ood,minilm,global_directional,blend_specialist_75,0.2,41171,8234,0.199995142211751,17578,0.6412704537924441,0.7305812025322823,0.08931074873983824,0.44656459028028667,0.7448364257608138,0.8012259469681265,2,8234,0,True
ood,minilm,global_directional,blend_specialist_75,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.7345954497586653,0.09332499596622124,0.31109087595541207,0.7448364257608138,0.8057258114507496,2,12351,0,True
ood,minilm,global_directional,blend_specialist_75,0.4,41171,16468,0.399990284423502,17578,0.6412704537924441,0.7352058887290567,0.0939354349366126,0.23484429146072852,0.7448364257608138,0.8063826436657198,2,16468,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.05,41171,2057,0.04996235214107017,17578,0.6412704537924441,0.6993744630990915,0.058104009306647386,1.1629558420826347,0.7448364257608138,0.7755984728824499,2,2057,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.1,41171,4116,0.09997328216463044,17578,0.6412704537924441,0.7182774893963157,0.07700703560387168,0.7702761571542762,0.7448364257608138,0.788787933258057,2,4116,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,17578,0.6412704537924441,0.7258834290636325,0.08461297527118838,0.5641458793344286,0.7448364257608138,0.795582167102064,2,6175,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.2,41171,8233,0.19997085327050593,17578,0.6412704537924441,0.7300896083024739,0.08881915451002986,0.44416050168012144,0.7448364257608138,0.8001227181451186,2,8233,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.3,41171,12351,0.2999927133176265,17578,0.6412704537924441,0.7334606225883206,0.09219016879587649,0.3073080268395297,0.7448364257608138,0.8040938660122561,2,12351,0,True
ood,minilm,category_balanced_directional,blend_specialist_75,0.4,41171,16329,0.39661412159043985,17578,0.6412704537924441,0.7350431958732953,0.09377274208085118,0.23643319028787582,0.7448364257608138,0.8061649856000581,2,16329,0,True
ood,rumodernbert,global_directional,blend_specialist_75,0.05,41171,2058,0.04998664108231522,11170,0.6412704537924441,0.6938457371552178,0.05257528336277373,1.0517866818895807,0.7448364257608138,0.7784109180485406,2,0,2058,True
ood,rumodernbert,global_directional,blend_specialist_75,0.1,41171,4117,0.0999975711058755,11170,0.6412704537924441,0.7173708315990206,0.07610037780657652,0.7610222624907851,0.7448364257608138,0.7936920320797284,2,0,4117,True
ood,rumodernbert,global_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7290368495605183,0.08776639576807421,0.5851708955736653,0.7448364257608138,0.8035486950203344,2,0,6175,True
ood,rumodernbert,global_directional,blend_specialist_75,0.2,41171,8234,0.199995142211751,11170,0.6412704537924441,0.734552886302709,0.09328243251026491,0.4664234914841045,0.7448364257608138,0.8089382921800393,2,0,8234,True
ood,rumodernbert,global_directional,blend_specialist_75,0.3,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7366755222243153,0.09540506843187124,0.35164924551553906,0.7448364257608138,0.8112754904254128,2,0,11170,True
ood,rumodernbert,global_directional,blend_specialist_75,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7366755222243153,0.09540506843187124,0.35164924551553906,0.7448364257608138,0.8112754904254128,2,0,11170,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.05,41171,2057,0.04996235214107017,11170,0.6412704537924441,0.6983283544404685,0.05705790064802441,1.1420179035390436,0.7448364257608138,0.7779461733357692,2,0,2057,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.1,41171,4116,0.09997328216463044,11170,0.6412704537924441,0.7192191066709175,0.07794865287847341,0.7796948463701722,0.7448364257608138,0.7931866864879945,2,0,4116,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,11170,0.6412704537924441,0.7291487584888325,0.08787830469638847,0.5859170336283416,0.7448364257608138,0.8023833507301725,2,0,6175,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.2,41171,8233,0.19997085327050593,11170,0.6412704537924441,0.7338664483420809,0.09259599454963685,0.4630474543426575,0.7448364257608138,0.8074889071927539,2,0,8233,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.3,41171,10561,0.25651550848898497,11170,0.6412704537924441,0.7364428812028586,0.09517242741041454,0.371020169388711,0.7448364257608138,0.8109546747920946,2,0,10561,True
ood,rumodernbert,category_balanced_directional,blend_specialist_75,0.4,41171,11170,0.2713074737072211,11170,0.6412704537924441,0.7366755222243153,0.09540506843187124,0.35164924551553906,0.7448364257608138,0.8112754904254128,2,0,11170,True
ood,best_expert,global_directional,blend_specialist_75,0.05,41171,2058,0.04998664108231522,21663,0.6412704537924441,0.7090700197162854,0.06779956592384129,1.3563537068272447,0.7448364257608138,0.7847400528678791,2,1084,974,True
ood,best_expert,global_directional,blend_specialist_75,0.1,41171,4117,0.0999975711058755,21663,0.6412704537924441,0.7436118637309759,0.1023414099385318,1.023438957634028,0.7448364257608138,0.8049841358255652,2,2156,1961,True
ood,best_expert,global_directional,blend_specialist_75,0.15,41171,6175,0.14998421218819072,21663,0.6412704537924441,0.7615885531618638,0.12031809936941973,0.8022050962167416,0.7448364257608138,0.8180674235113888,2,3258,2917,True
ood,best_expert,global_directional,blend_specialist_75,0.2,41171,8234,0.199995142211751,21663,0.6412704537924441,0.772100865068589,0.13083041127614492,0.6541679454275154,0.7448364257608138,0.8271451433315333,2,4431,3803,True
ood,best_expert,global_directional,blend_specialist_75,0.3,41171,12351,0.2999927133176265,21663,0.6412704537924441,0.781402543392539,0.14013208960009493,0.46711831114286356,0.7448364257608138,0.836461316477869,2,7035,5316,True
ood,best_expert,global_directional,blend_specialist_75,0.4,41171,16468,0.399990284423502,21663,0.6412704537924441,0.7839814238822929,0.1427109700898488,0.3567860911810277,0.7448364257608138,0.8393187523417815,2,10152,6316,True
ood,best_expert,category_balanced_directional,blend_specialist_75,0.05,41171,2057,0.04996235214107017,21663,0.6412704537924441,0.715318943647123,0.07404848985467893,1.4820857441939652,0.7448364257608138,0.7839355848230107,2,1089,968,True
ood,best_expert,category_balanced_directional,blend_specialist_75,0.1,41171,4116,0.09997328216463044,21663,0.6412704537924441,0.7470891095023882,0.10581865570994409,1.0584693571997348,0.7448364257608138,0.8046887856037694,2,2158,1958,True
